job_id,degree,bipartite_degree_centrality,pagerank,is_isolate,component_size,community_global,community_size
J_000432,34,0.0034,0.00018559874003933063,0,1505,7,1505
J_000433,33,0.0033,0.00019417265108618732,0,1562,3,1562
J_000434,32,0.0032,0.00019372925386779881,0,1550,5,1550
J_000435,31,0.0031,0.00017807656718823786,0,1505,7,1505
J_000436,32,0.0032,0.0002100953408945432,0,1565,2,1565
J_000437,31,0.0031,0.0001857983828883611,0,1550,5,1550
J_000438,35,0.0035,0.00022196392093350588,0,1550,5,1550
J_000439,31,0.0031,0.00020062938959945246,0,1565,2,1565
J_000440,33,0.0033,0.00019189279602973764,0,3102,6,1531
J_000441,32,0.0032,0.00020433832531930056,0,1628,0,1628
J_000442,32,0.0032,0.00018404068223431714,0,3102,1,1571
J_000443,31,0.0031,0.00019393957048545224,0,1550,5,1550
J_000444,32,0.0032,0.00019671063834759972,0,1550,5,1550
J_000445,34,0.0034,0.00018705052942532104,0,1505,7,1505
J_000446,32,0.0032,0.00017725884884940382,0,3102,1,1571
J_000447,32,0.0032,0.0001818547766515466,0,3102,6,1531
J_000448,32,0.0032,0.00018412338574741658,0,3102,1,1571
J_000449,34,0.0034,0.00020746331709293813,0,1550,5,1550
J_000450,34,0.0034,0.00021505049115568014,0,1565,2,1565
J_000451,32,0.0032,0.00018064171516286404,0,1559,4,1559
J_000452,30,0.003,0.00018194472237099377,0,1559,4,1559
J_000453,32,0.0032,0.00017635865730085553,0,3102,6,1531
J_000454,32,0.0032,0.00018245813736093502,0,3102,1,1571
J_000455,32,0.0032,0.00017941989382683595,0,1505,7,1505
J_000456,32,0.0032,0.00020466002325500923,0,1565,2,1565
J_000457,33,0.0033,0.00019493297077341097,0,1559,4,1559
J_000458,31,0.0031,0.00017929575644247138,0,1505,7,1505
J_000459,32,0.0032,0.00018976691295817595,0,1628,0,1628
J_000460,31,0.0031,0.00018659071238638384,0,1562,3,1562
J_000461,31,0.0031,0.00018830921332674025,0,1550,5,1550
J_000462,31,0.0031,0.00018354246363800583,0,1550,5,1550
J_000463,31,0.0031,0.000200686685700402,0,1565,2,1565
J_000464,32,0.0032,0.00018393983485801593,0,1562,3,1562
J_000465,32,0.0032,0.00019594996299052858,0,3102,6,1531
J_000466,32,0.0032,0.00018763217576398054,0,1559,4,1559
J_000467,30,0.003,0.00019463271529099996,0,1565,2,1565
J_000468,33,0.0033,0.00018549764348910268,0,3102,1,1571
J_000469,32,0.0032,0.00017975142627653333,0,3102,1,1571
J_000470,33,0.0033,0.00020905111873446592,0,1628,0,1628
J_000471,34,0.0034,0.00021320771516758494,0,1565,2,1565
J_000472,31,0.0031,0.00018794915928065512,0,1505,7,1505
J_000473,33,0.0033,0.00021790720158537796,0,1565,2,1565
J_000474,32,0.0032,0.00019155655243441476,0,1628,0,1628
J_000475,32,0.0032,0.0001948296070401118,0,1550,5,1550
J_000476,31,0.0031,0.000181557107959807,0,1559,4,1559
J_000477,30,0.003,0.00017704163452932317,0,1505,7,1505
J_000478,31,0.0031,0.00019108762261420533,0,1559,4,1559
J_000479,33,0.0033,0.00019632869509959597,0,1559,4,1559
J_000480,32,0.0032,0.00020359646856789188,0,1550,5,1550
J_000481,35,0.0035,0.00019454786575320049,0,3102,1,1571
J_000482,32,0.0032,0.00018914479588759,0,1559,4,1559
J_000483,33,0.0033,0.00019386968371157718,0,1562,3,1562
J_000484,37,0.0037,0.0002261973850269594,0,1628,0,1628
J_000485,32,0.0032,0.00018200730589499367,0,3102,6,1531
J_000486,34,0.0034,0.00020984467129206297,0,1628,0,1628
J_000487,30,0.003,0.00019442639803294535,0,1550,5,1550
J_000488,33,0.0033,0.00021338505094932607,0,1565,2,1565
J_000489,32,0.0032,0.00021890561303474748,0,1565,2,1565
J_000490,32,0.0032,0.0001900762080568699,0,1562,3,1562
J_000491,31,0.0031,0.0001959470076059085,0,1550,5,1550
J_000492,32,0.0032,0.00020900704619934883,0,1565,2,1565
J_000493,31,0.0031,0.00017251498421845806,0,3102,1,1571
J_000494,33,0.0033,0.0001830531832471785,0,3102,6,1531
J_000495,31,0.0031,0.0001792083890222134,0,3102,6,1531
J_000496,33,0.0033,0.00019274108812507157,0,1628,0,1628
J_000497,32,0.0032,0.0001811784376636812,0,3102,6,1531
J_000498,32,0.0032,0.0001980883672148077,0,1628,0,1628
J_000499,32,0.0032,0.00020166539143082557,0,1559,4,1559
J_000500,35,0.0035,0.00019205616201139117,0,1505,7,1505
J_000501,32,0.0032,0.00018732420269035368,0,1628,0,1628
J_000502,31,0.0031,0.0001851418690994056,0,1628,0,1628
J_000503,33,0.0033,0.00021000014103201943,0,1565,2,1565
J_000504,32,0.0032,0.00019692544338370237,0,1565,2,1565
J_000505,31,0.0031,0.00019004111435817653,0,1628,0,1628
J_000506,32,0.0032,0.00017848185039536377,0,1505,7,1505
J_000507,35,0.0035,0.0002139904394487271,0,1559,4,1559
J_000508,34,0.0034,0.00018703918277739558,0,1505,7,1505
J_000509,31,0.0031,0.0001918632592086889,0,1550,5,1550
J_000510,30,0.003,0.00017698431369081625,0,1628,0,1628
J_000511,32,0.0032,0.0002039221578774148,0,1565,2,1565
J_000512,32,0.0032,0.00019961260421244112,0,1562,3,1562
J_000513,33,0.0033,0.00019693369959329938,0,1628,0,1628
J_000514,31,0.0031,0.00019858866055404568,0,1550,5,1550
J_000515,30,0.003,0.00018879507106532673,0,1628,0,1628
J_000516,31,0.0031,0.00017601913301156668,0,3102,1,1571
J_000517,32,0.0032,0.00016945150839670867,0,1505,7,1505
J_000518,31,0.0031,0.00019696528822803314,0,1565,2,1565
J_000519,31,0.0031,0.0001950597332184535,0,1562,3,1562
J_000520,32,0.0032,0.00019302521752444904,0,1550,5,1550
J_000521,30,0.003,0.00016880547556090506,0,1505,7,1505
J_000522,34,0.0034,0.00020188002475903045,0,1559,4,1559
J_000523,32,0.0032,0.00019176046788411472,0,1562,3,1562
J_000524,32,0.0032,0.00018151908579171354,0,1559,4,1559
J_000525,35,0.0035,0.00020568730160304757,0,1559,4,1559
J_000526,33,0.0033,0.00019047428654441113,0,1559,4,1559
J_000527,32,0.0032,0.0001958855241480753,0,1550,5,1550
J_000528,32,0.0032,0.00018905220295001543,0,1562,3,1562
J_000529,33,0.0033,0.00019336837374119595,0,1562,3,1562
J_000530,34,0.0034,0.00020555086022227604,0,1550,5,1550
J_000531,31,0.0031,0.00020333559484506645,0,1565,2,1565
J_000532,33,0.0033,0.00018279232146831663,0,1505,7,1505
J_000533,35,0.0035,0.00019029217930521873,0,3102,1,1571
J_000534,31,0.0031,0.00018040119885089618,0,3102,6,1531
J_000535,31,0.0031,0.00018513557655418721,0,1550,5,1550
J_000536,34,0.0034,0.00020905778867394987,0,1550,5,1550
J_000537,31,0.0031,0.00017411296404526268,0,1505,7,1505
J_000538,32,0.0032,0.00018847393920692635,0,3102,6,1531
J_000539,31,0.0031,0.0001739822942892491,0,3102,6,1531
J_000540,32,0.0032,0.00018681605143031378,0,1559,4,1559
J_000541,31,0.0031,0.0001997772402893596,0,1628,0,1628
J_000542,32,0.0032,0.00017934505680569217,0,3102,6,1531
J_000543,32,0.0032,0.00019036822759614652,0,1562,3,1562
J_000544,31,0.0031,0.00017622411996276422,0,1505,7,1505
J_000545,31,0.0031,0.00021085271767719467,0,1550,5,1550
J_000546,34,0.0034,0.00021016879789978959,0,1565,2,1565
J_000547,33,0.0033,0.00021646974826416531,0,1565,2,1565
J_000548,31,0.0031,0.00017784727596644793,0,3102,6,1531
J_000549,34,0.0034,0.00021316541543477848,0,1550,5,1550
J_000550,32,0.0032,0.00018678403057752416,0,1559,4,1559
J_000551,36,0.0036,0.00020730450879720972,0,1505,7,1505
J_000552,31,0.0031,0.00017576274897345613,0,1505,7,1505
J_000553,32,0.0032,0.00017216884903918062,0,1505,7,1505
J_000554,33,0.0033,0.00020044211879190012,0,1628,0,1628
J_000555,32,0.0032,0.000176107541547297,0,1505,7,1505
J_000556,31,0.0031,0.00018655800303416447,0,1562,3,1562
J_000557,32,0.0032,0.000213948360866677,0,1565,2,1565
J_000558,32,0.0032,0.00017853277943098537,0,1505,7,1505
J_000559,34,0.0034,0.00019385885374713078,0,3102,1,1571
J_000560,33,0.0033,0.00018987156256210482,0,3102,6,1531
J_000561,33,0.0033,0.00020035062649917135,0,3102,1,1571
J_000562,33,0.0033,0.00021653883481050995,0,1565,2,1565
J_000563,35,0.0035,0.0001840984471571757,0,3102,6,1531
J_000564,30,0.003,0.00017956854407063483,0,3102,6,1531
J_000565,32,0.0032,0.00018304250782942764,0,3102,6,1531
J_000566,32,0.0032,0.00019456414600495185,0,1550,5,1550
J_000567,31,0.0031,0.00018241983640421752,0,1628,0,1628
J_000568,30,0.003,0.00018991727401667445,0,1628,0,1628
J_000569,34,0.0034,0.00020934754098707865,0,1628,0,1628
J_000570,32,0.0032,0.00018377908840251338,0,3102,6,1531
J_000571,32,0.0032,0.00017985600747046491,0,3102,1,1571
J_000572,33,0.0033,0.00018655393000379552,0,3102,1,1571
J_000573,32,0.0032,0.00018701276803344006,0,1505,7,1505
J_000574,32,0.0032,0.000187876191073205,0,1562,3,1562
J_000575,30,0.003,0.00018218461009191948,0,1559,4,1559
J_000576,31,0.0031,0.00019429411288882404,0,1559,4,1559
J_000577,31,0.0031,0.000182741565952472,0,1559,4,1559
J_000578,32,0.0032,0.00017943918040174922,0,3102,1,1571
J_000579,32,0.0032,0.00018875142185428335,0,1559,4,1559
J_000580,32,0.0032,0.00019930876014973687,0,1550,5,1550
J_000581,32,0.0032,0.0001910931259003041,0,1628,0,1628
J_000582,32,0.0032,0.00017756092144027957,0,3102,6,1531
J_000583,31,0.0031,0.00018222950681724549,0,3102,1,1571
J_000584,33,0.0033,0.0002087718717884521,0,1550,5,1550
J_000585,33,0.0033,0.00020109170312948536,0,1628,0,1628
J_000586,33,0.0033,0.00018734352151757465,0,1562,3,1562
J_000587,32,0.0032,0.00018315217335634177,0,3102,1,1571
J_000588,32,0.0032,0.0001878126822190777,0,1559,4,1559
J_000589,31,0.0031,0.0001771815432365151,0,3102,1,1571
J_000590,31,0.0031,0.00019305757168046144,0,1562,3,1562
J_000591,33,0.0033,0.0001989663138566698,0,1550,5,1550
J_000592,30,0.003,0.00018390905907211583,0,3102,6,1531
J_000593,32,0.0032,0.0001812914695068512,0,1505,7,1505
J_000594,34,0.0034,0.00021195753981246592,0,1550,5,1550
J_000595,34,0.0034,0.0002016942737575284,0,1628,0,1628
J_000596,32,0.0032,0.00020792326871595183,0,1565,2,1565
J_000597,32,0.0032,0.0001947216530082482,0,1628,0,1628
J_000598,31,0.0031,0.00018761360896425353,0,1550,5,1550
J_000599,30,0.003,0.00019211063481033554,0,1628,0,1628
J_000600,33,0.0033,0.0001959864222552452,0,1628,0,1628
J_000601,33,0.0033,0.00017896583950926148,0,3102,1,1571
J_000602,33,0.0033,0.0002064997667299337,0,1565,2,1565
J_000603,30,0.003,0.00019699306928054,0,1565,2,1565
J_000604,30,0.003,0.00017704139510525143,0,1628,0,1628
J_000605,34,0.0034,0.0002285926604050404,0,1565,2,1565
J_000606,33,0.0033,0.0001741714650253131,0,1505,7,1505
J_000607,33,0.0033,0.00018111993374343545,0,3102,1,1571
J_000608,33,0.0033,0.00019187145589773905,0,1562,3,1562
J_000609,31,0.0031,0.00018086025543632387,0,1559,4,1559
J_000610,33,0.0033,0.00018731835492454474,0,1559,4,1559
J_000611,35,0.0035,0.0001916009758207972,0,3102,1,1571
J_000612,32,0.0032,0.00019370292686262733,0,1559,4,1559
J_000613,31,0.0031,0.0001936099059755275,0,1565,2,1565
J_000614,33,0.0033,0.00019379087357583962,0,1628,0,1628
J_000615,32,0.0032,0.00018617120138297698,0,1562,3,1562
J_000616,30,0.003,0.0001744856420066216,0,3102,6,1531
J_000617,33,0.0033,0.00018399429743188756,0,1505,7,1505
J_000618,34,0.0034,0.0001866299424237674,0,3102,6,1531
J_000619,31,0.0031,0.00017851752925103354,0,1628,0,1628
J_000620,31,0.0031,0.00021486683395333098,0,1565,2,1565
J_000621,32,0.0032,0.00018942217091093386,0,1562,3,1562
J_000622,33,0.0033,0.0002138870221178221,0,1550,5,1550
J_000623,31,0.0031,0.00019229720555436657,0,1550,5,1550
J_000624,32,0.0032,0.00018716955266921933,0,1628,0,1628
J_000625,34,0.0034,0.00020345699174636716,0,1562,3,1562
J_000626,32,0.0032,0.00018163788833242437,0,3102,6,1531
J_000627,31,0.0031,0.00019653358201388396,0,1550,5,1550
J_000628,35,0.0035,0.00019702275331874228,0,1505,7,1505
J_000629,30,0.003,0.0001844139509905619,0,1628,0,1628
J_000630,31,0.0031,0.00019103954797024836,0,1559,4,1559
J_000631,33,0.0033,0.00019645238122658595,0,1628,0,1628
J_000632,34,0.0034,0.00019810684604657948,0,1628,0,1628
J_000633,32,0.0032,0.0001862321317900987,0,1562,3,1562
J_000634,33,0.0033,0.0001844476165311724,0,3102,6,1531
J_000635,32,0.0032,0.00017897739675013812,0,3102,6,1531
J_000636,31,0.0031,0.00018873224019837846,0,1628,0,1628
J_000637,33,0.0033,0.00019898450296636832,0,1628,0,1628
J_000638,34,0.0034,0.00020698979896286668,0,1628,0,1628
J_000639,30,0.003,0.00018394010893936006,0,1550,5,1550
J_000640,34,0.0034,0.00018468203060933172,0,3102,1,1571
J_000641,32,0.0032,0.00021263089731059454,0,1565,2,1565
J_000642,30,0.003,0.0001808773689641793,0,1628,0,1628
J_000643,30,0.003,0.00017041487526097155,0,1505,7,1505
J_000644,34,0.0034,0.00019103510616940984,0,1562,3,1562
J_000645,33,0.0033,0.00020933464728171953,0,1565,2,1565
J_000646,32,0.0032,0.00017769968516992643,0,1505,7,1505
J_000647,33,0.0033,0.00017990737625662767,0,3102,1,1571
J_000648,30,0.003,0.00018785904509429046,0,1628,0,1628
J_000649,32,0.0032,0.00017771077173254829,0,3102,6,1531
J_000650,34,0.0034,0.00020825982543682542,0,1550,5,1550
J_000651,32,0.0032,0.00018149386615362673,0,1559,4,1559
J_000652,31,0.0031,0.0001815554331428525,0,1559,4,1559
J_000653,33,0.0033,0.0001789795331432483,0,3102,1,1571
J_000654,31,0.0031,0.0001934653787115374,0,1562,3,1562
J_000655,33,0.0033,0.00018712178870315509,0,3102,1,1571
J_000656,31,0.0031,0.0001821727535376482,0,1562,3,1562
J_000657,31,0.0031,0.00019241736613294255,0,1550,5,1550
J_000658,32,0.0032,0.00018574579574196954,0,1505,7,1505
J_000659,31,0.0031,0.0001879112724778488,0,1628,0,1628
J_000660,31,0.0031,0.00018854190634352583,0,1628,0,1628
J_000661,32,0.0032,0.00019488858586854202,0,1628,0,1628
J_000662,30,0.003,0.0001712208252216966,0,3102,1,1571
J_000663,31,0.0031,0.000182340743999138,0,1628,0,1628
J_000664,33,0.0033,0.00019332981985842673,0,1562,3,1562
J_000665,32,0.0032,0.00019028391477763775,0,1550,5,1550
J_000666,31,0.0031,0.00016607842936092594,0,3102,1,1571
J_000667,31,0.0031,0.00017453726712807517,0,1505,7,1505
J_000668,30,0.003,0.00018244020170264427,0,1628,0,1628
J_000669,34,0.0034,0.00021622909497443318,0,1565,2,1565
J_000670,35,0.0035,0.00020758695392652485,0,1628,0,1628
J_000671,33,0.0033,0.00018288244909479137,0,1505,7,1505
J_000672,30,0.003,0.00018002254093031305,0,1505,7,1505
J_000673,33,0.0033,0.0001940556261913189,0,1628,0,1628
J_000674,30,0.003,0.0001885451091851501,0,1550,5,1550
J_000675,35,0.0035,0.00020075546259023857,0,1505,7,1505
J_000676,32,0.0032,0.00020316778108848906,0,1565,2,1565
J_000677,32,0.0032,0.0002003738339986598,0,1550,5,1550
J_000678,31,0.0031,0.00019423217896850898,0,1550,5,1550
J_000679,31,0.0031,0.00020239318501292193,0,1550,5,1550
J_000680,33,0.0033,0.00018599215428845357,0,1505,7,1505
J_000681,30,0.003,0.0001897531880220676,0,1550,5,1550
J_000682,31,0.0031,0.00019680233863645822,0,1565,2,1565
J_000683,34,0.0034,0.000194787673427143,0,3102,1,1571
J_000684,31,0.0031,0.00016723452550029957,0,3102,1,1571
J_000685,31,0.0031,0.0001839732314120682,0,1628,0,1628
J_000686,35,0.0035,0.00019851081829307574,0,1562,3,1562
J_000687,34,0.0034,0.00021381208829838644,0,1550,5,1550
J_000688,34,0.0034,0.0002088940694263886,0,1628,0,1628
J_000689,32,0.0032,0.00020493030429007434,0,1550,5,1550
J_000690,32,0.0032,0.0001887437772792488,0,1562,3,1562
J_000691,34,0.0034,0.00021928231089002412,0,1550,5,1550
J_000692,31,0.0031,0.0001805167949855814,0,1505,7,1505
J_000693,34,0.0034,0.0002107749779032784,0,1565,2,1565
J_000694,31,0.0031,0.0002025974259040186,0,1565,2,1565
J_000695,31,0.0031,0.00018140396581733226,0,1505,7,1505
J_000696,33,0.0033,0.00020343872370954085,0,1559,4,1559
J_000697,33,0.0033,0.00020276607837656994,0,1550,5,1550
J_000698,35,0.0035,0.00022780654801200401,0,1565,2,1565
J_000699,30,0.003,0.00017705340870223185,0,1559,4,1559
J_000700,32,0.0032,0.00018739345375934837,0,3102,1,1571
J_000701,35,0.0035,0.00023024135583567436,0,1565,2,1565
J_000702,32,0.0032,0.00020132903001472336,0,1550,5,1550
J_000703,36,0.0036,0.00021064799703631316,0,1550,5,1550
J_000704,32,0.0032,0.00017892149857963192,0,3102,1,1571
J_000705,32,0.0032,0.00018102120665974063,0,1505,7,1505
J_000706,31,0.0031,0.00019640358310009956,0,1565,2,1565
J_000707,33,0.0033,0.00018683654023968134,0,1628,0,1628
J_000708,34,0.0034,0.00019592913004566736,0,3102,1,1571
J_000709,31,0.0031,0.00017619795092771733,0,3102,1,1571
J_000710,32,0.0032,0.00019031403427506585,0,1562,3,1562
J_000711,34,0.0034,0.00019196034204488143,0,3102,1,1571
J_000712,33,0.0033,0.00019077664459768808,0,1628,0,1628
J_000713,31,0.0031,0.00018854254178714793,0,1562,3,1562
J_000714,31,0.0031,0.00017476816993350076,0,3102,1,1571
J_000715,30,0.003,0.0001610239376034514,0,3102,1,1571
J_000716,31,0.0031,0.0001941609988816998,0,1565,2,1565
J_000717,33,0.0033,0.000188807434574981,0,3102,6,1531
J_000718,31,0.0031,0.00020625766285171777,0,1565,2,1565
J_000719,30,0.003,0.00019515796268252465,0,1565,2,1565
J_000720,30,0.003,0.00018358066551611165,0,1550,5,1550
J_000721,31,0.0031,0.00020143821733181492,0,1565,2,1565
J_000722,31,0.0031,0.00017511756280230573,0,3102,1,1571
J_000723,31,0.0031,0.00019891101555084785,0,1628,0,1628
J_000724,33,0.0033,0.00018986280828124294,0,1628,0,1628
J_000725,30,0.003,0.000174499466760283,0,1559,4,1559
J_000726,33,0.0033,0.00020758043680533546,0,1565,2,1565
J_000727,33,0.0033,0.00021554652943508445,0,1550,5,1550
J_000728,32,0.0032,0.00017535046190766238,0,3102,6,1531
J_000729,32,0.0032,0.00019916941398141956,0,1550,5,1550
J_000730,32,0.0032,0.00019789252957500765,0,1559,4,1559
J_000731,33,0.0033,0.00019541904593214522,0,1562,3,1562
J_000732,32,0.0032,0.0001914636827110436,0,1628,0,1628
J_000733,33,0.0033,0.0001879706104302503,0,3102,6,1531
J_000734,33,0.0033,0.00022207669602815423,0,1565,2,1565
J_000735,32,0.0032,0.00019068317367800137,0,1628,0,1628
J_000736,36,0.0036,0.00018729402782020178,0,1505,7,1505
J_000737,34,0.0034,0.0001926961252008938,0,3102,6,1531
J_000738,35,0.0035,0.00019168067061372973,0,1505,7,1505
J_000739,32,0.0032,0.00017044693880316928,0,3102,6,1531
J_000740,31,0.0031,0.00020372955590042656,0,1565,2,1565
J_000741,32,0.0032,0.00018234196233083742,0,3102,6,1531
J_000742,33,0.0033,0.00022005132147781382,0,1550,5,1550
J_000743,31,0.0031,0.0001952425545908097,0,1550,5,1550
J_000744,33,0.0033,0.0001800732390460188,0,1505,7,1505
J_000745,32,0.0032,0.00017999328803206463,0,3102,6,1531
J_000746,32,0.0032,0.0002160960734852071,0,1565,2,1565
J_000747,31,0.0031,0.00020929755606471258,0,1565,2,1565
J_000748,33,0.0033,0.00017649593557426786,0,1505,7,1505
J_000749,32,0.0032,0.00019771214927103388,0,1550,5,1550
J_000750,32,0.0032,0.00019252565695735378,0,1559,4,1559
J_000751,31,0.0031,0.00019623287112016075,0,1628,0,1628
J_000752,34,0.0034,0.00021097988862815123,0,1550,5,1550
J_000753,34,0.0034,0.0002130378747390836,0,1550,5,1550
J_000754,30,0.003,0.00017110119672068076,0,1505,7,1505
J_000755,33,0.0033,0.00019254802205708333,0,1559,4,1559
J_000756,35,0.0035,0.0002068134917185947,0,1559,4,1559
J_000757,32,0.0032,0.0001814079915531868,0,3102,6,1531
J_000758,32,0.0032,0.0001835103714383764,0,3102,6,1531
J_000759,32,0.0032,0.00019755184221085606,0,1559,4,1559
J_000760,31,0.0031,0.00018961311040621614,0,1562,3,1562
J_000761,30,0.003,0.00019106013747454082,0,1550,5,1550
J_000762,32,0.0032,0.00019862954652087863,0,1550,5,1550
J_000763,34,0.0034,0.00019886247775271424,0,1562,3,1562
J_000764,34,0.0034,0.0001937750983859048,0,1559,4,1559
J_000765,33,0.0033,0.00021126781712436785,0,1565,2,1565
J_000766,30,0.003,0.00020867694718461314,0,1565,2,1565
J_000767,33,0.0033,0.00020321903880751984,0,1550,5,1550
J_000768,31,0.0031,0.0001826450904603632,0,1562,3,1562
J_000769,33,0.0033,0.00019476571152435924,0,1559,4,1559
J_000770,34,0.0034,0.00019484887701511316,0,1559,4,1559
J_000771,34,0.0034,0.00019504181291604532,0,1562,3,1562
J_000772,30,0.003,0.00017370257903120552,0,1559,4,1559
J_000773,32,0.0032,0.00020756936317625923,0,1565,2,1565
J_000774,31,0.0031,0.00017731948433193347,0,3102,1,1571
J_000775,32,0.0032,0.0001855682361147783,0,1559,4,1559
J_000776,32,0.0032,0.00020751024646581978,0,1562,3,1562
J_000777,31,0.0031,0.00017168791009362143,0,3102,1,1571
J_000778,32,0.0032,0.00017786793605726345,0,1505,7,1505
J_000779,31,0.0031,0.00017951507979443283,0,1559,4,1559
J_000780,33,0.0033,0.00019284936556822783,0,3102,6,1531
J_000781,32,0.0032,0.00017963792449092472,0,1562,3,1562
J_000782,31,0.0031,0.00017115978303456426,0,1505,7,1505
J_000783,35,0.0035,0.00020297436785511933,0,3102,6,1531
J_000784,31,0.0031,0.00017326052906810273,0,3102,1,1571
J_000785,32,0.0032,0.00019659393598566352,0,1628,0,1628
J_000786,31,0.0031,0.00019366581568328641,0,1550,5,1550
J_000787,31,0.0031,0.00018035536851441925,0,1559,4,1559
J_000788,35,0.0035,0.0001909199757223956,0,1505,7,1505
J_000789,31,0.0031,0.0001828828817960623,0,1559,4,1559
J_000790,36,0.0036,0.00020383273474768767,0,3102,6,1531
J_000791,31,0.0031,0.00017868207525981056,0,1505,7,1505
J_000792,31,0.0031,0.00018218152449951,0,1628,0,1628
J_000793,32,0.0032,0.00017465534730950149,0,3102,6,1531
J_000794,32,0.0032,0.00019936699678345686,0,1628,0,1628
J_000795,31,0.0031,0.0001816029264649733,0,3102,1,1571
J_000796,32,0.0032,0.00018393343416474593,0,3102,1,1571
J_000797,31,0.0031,0.0001737311753893477,0,1505,7,1505
J_000798,30,0.003,0.0001835403859328201,0,1550,5,1550
J_000799,32,0.0032,0.00019762568767327883,0,1559,4,1559
J_000800,32,0.0032,0.00019728249203634105,0,1550,5,1550
J_000801,33,0.0033,0.00019317701233650752,0,1562,3,1562
J_000802,33,0.0033,0.00019785828255985193,0,1550,5,1550
J_000803,32,0.0032,0.00017921862924220405,0,3102,1,1571
J_000804,31,0.0031,0.00019062721672304285,0,1628,0,1628
J_000805,32,0.0032,0.0002108029601165389,0,1565,2,1565
J_000806,34,0.0034,0.00019308737651576162,0,1505,7,1505
J_000807,33,0.0033,0.00018664616299461976,0,3102,6,1531
J_000808,34,0.0034,0.00018690724100922608,0,3102,1,1571
J_000809,30,0.003,0.0001897251293098045,0,1628,0,1628
J_000810,31,0.0031,0.00018253068244278975,0,1562,3,1562
J_000811,32,0.0032,0.00019532961262400754,0,1628,0,1628
J_000812,30,0.003,0.0001685720377075862,0,1505,7,1505
J_000813,31,0.0031,0.00019396254652863617,0,1565,2,1565
J_000814,33,0.0033,0.0001993047714987282,0,1550,5,1550
J_000815,30,0.003,0.0001949619218374716,0,1565,2,1565
J_000816,31,0.0031,0.0001936347865084471,0,1565,2,1565
J_000817,32,0.0032,0.00020864566951653177,0,1565,2,1565
J_000818,32,0.0032,0.00018064321734665738,0,3102,1,1571
J_000819,31,0.0031,0.00018938196742539876,0,1562,3,1562
J_000820,34,0.0034,0.000200067415980364,0,1628,0,1628
J_000821,32,0.0032,0.00019759901149241503,0,1550,5,1550
J_000822,30,0.003,0.00016897133785392026,0,1505,7,1505
J_000823,32,0.0032,0.00017844392312644022,0,3102,6,1531
J_000824,32,0.0032,0.00018004431717993049,0,3102,1,1571
J_000825,30,0.003,0.0001687082457276447,0,3102,1,1571
J_000826,32,0.0032,0.00019763423135811124,0,1562,3,1562
J_000827,30,0.003,0.0001791445611789425,0,3102,1,1571
J_000828,32,0.0032,0.0001940578351915315,0,1550,5,1550
J_000829,33,0.0033,0.00019603227364691552,0,1628,0,1628
J_000830,32,0.0032,0.0001773243332120871,0,1505,7,1505
J_000831,34,0.0034,0.0001845982161137297,0,3102,1,1571
J_000832,33,0.0033,0.00018377216270415276,0,1505,7,1505
J_000833,34,0.0034,0.0002005035717004497,0,1559,4,1559
J_000834,30,0.003,0.00019919533751176552,0,1550,5,1550
J_000835,33,0.0033,0.00018980365868206576,0,1559,4,1559
J_000836,32,0.0032,0.0001855184135122082,0,3102,6,1531
J_000837,31,0.0031,0.00017960799234042107,0,1559,4,1559
J_000838,31,0.0031,0.00018151804726662243,0,3102,6,1531
J_000839,32,0.0032,0.00018226943249620043,0,3102,1,1571
J_000840,32,0.0032,0.0001859574440219634,0,1562,3,1562
J_000841,32,0.0032,0.00018895466292738662,0,1562,3,1562
J_000842,30,0.003,0.00017709035026374623,0,3102,6,1531
J_000843,33,0.0033,0.00018505936950628105,0,1505,7,1505
J_000844,31,0.0031,0.00018457547000537853,0,1628,0,1628
J_000845,34,0.0034,0.00019469349003344575,0,3102,6,1531
J_000846,30,0.003,0.0001781341217414153,0,1559,4,1559
J_000847,32,0.0032,0.00018269328257194026,0,3102,1,1571
J_000848,36,0.0036,0.0002236462695652266,0,1565,2,1565
J_000849,31,0.0031,0.00017054636256643628,0,3102,6,1531
J_000850,32,0.0032,0.00019332190656062652,0,1562,3,1562
J_000851,33,0.0033,0.0002021042535441673,0,1559,4,1559
J_000852,32,0.0032,0.00017884221106487943,0,3102,1,1571
J_000853,32,0.0032,0.0002208790100309749,0,1565,2,1565
J_000854,32,0.0032,0.0001869938320001762,0,1562,3,1562
J_000855,32,0.0032,0.00019170176054015824,0,3102,6,1531
J_000856,32,0.0032,0.00018491500516696057,0,3102,6,1531
J_000857,31,0.0031,0.00019401154087334352,0,1550,5,1550
J_000858,32,0.0032,0.00019558903669198067,0,1565,2,1565
J_000859,33,0.0033,0.00020959239842845864,0,1565,2,1565
J_000860,32,0.0032,0.00021337970421693314,0,1550,5,1550
J_000861,35,0.0035,0.00019280555417086194,0,3102,6,1531
J_000862,31,0.0031,0.00018221036060861955,0,1562,3,1562
J_000863,33,0.0033,0.00020984127169572687,0,1550,5,1550
J_000864,32,0.0032,0.0001887204190217991,0,1559,4,1559
J_000865,31,0.0031,0.00019880485477871674,0,1565,2,1565
J_000866,31,0.0031,0.0001896741763849205,0,1550,5,1550
J_000867,32,0.0032,0.0001927299305384964,0,1628,0,1628
J_000868,32,0.0032,0.00017910634086676654,0,1559,4,1559
J_000869,34,0.0034,0.0001872027842768487,0,3102,6,1531
